day,ua_browser_version,ua_browser,ua_form_factor,ua_os_version,ua_os,page_path,page_resource_id,page_type,page_url,location_city,location_region,location_country,referrer_host,referrer_name,referrer_path,referrer_source,referrer_terms,referrer_url,total_sessions,total_carts,total_checkouts,total_orders_placed,total_conversion,avg_duration,total_bounce_rate,total_pageviews,total_visitors
2021-11-23,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2c4V9aD4vtqKYJhxQyAad8ehbY0gEUU4MHRTwIIZ8nVhxdneB801iYIhM_aem_AQ6QK91bGt4nJnL9xMJ98ov792PbuT21Mid8auKVzTPq28rO3dclUWjhNRFuSuzlF0VHyEBNdJQes6ZAekd5tl997gpn2L2zOF1cU5Noz0sTexdwjW4prdDwpx8I5JgVu30,Wilmer,Alabama,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,89,Chrome,Desktop,11,Mac OS X,,,Homepage,https://thebeardroller.com/?_fd=0,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0hO5gcwAdSE-tsyLX2lCrrPzm4PZ-Zk35axmR51xUEXPyY4AhbY9b2s1A_aem_AZ6J5vh7HCWl9gQ5_11O0Y1oryPiVds9FWgemqyR-KAHRj5SarB7iVaWCB3rn0RxEozoYgbP-o2KZMsKAPyZ1NMP1BYb6wsyzztaRXNg2UEeXEuJBMr4tOc56aqbbPhhdqk,Lincoln,Nebraska,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2cDtwsrmw273Vn0bFJqCq59gnEGREq6f8tRxwcs5iuyEllftcN2CknEwM_aem_AYUMi8qKk25qPDSH-_z1RiqGaDg7ISolxeU9gGagwPp_jfSp0zKiBXJ00xNyCGSHylkeewHJMcsmCFDgRf0Sath6b-D1srmv4lymwUo09LmiDOfPbXr6q4CGGWVYLXoG_cg,Burlington,Washington,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,89,Chrome,Desktop,11,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=0,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3NnD75kGAx32zLhkjEKRW_Ob4vyqW4hAgfk_ttSpgpZ6clQDyegsNuzJA_aem_AZ43_qFMHuQbU7cNYMx0IRtBfpyG6oKJCnegcXARBqzVV7sg5OUcCar-X5yBvupkx7yJd-qI_zRTqFvsD0Px9eFMe2Ow9XgZ2Mu_MUodSx-EVZyvGTyt1QuGg4waS-Q2OKY,Los Angeles,California,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,214,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Pesaro,The Marches,Italy,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2021-11-23,214,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Barrie,Ontario,Canada,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,0,0,0,0s,1,1,1
2021-11-23,214,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Barrie,Ontario,Canada,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3wcDPZVKNtgmwWcWS2-0DGSNutJiXoacomP-8T5K2MK1lZitYxpNI01ek_aem_AQ62FsrRLefZJOSKJiw_ga8zz-6FE3VZbQky7wYGROqErQQf3bSoQLiMFezK4zgAJzcKvoAmJ4uftSMWVKqD3BJMQ3Zg3zmkVk6K-2amEyimR6bk8xne2m4YCWvqWWZcyKY,Sebago Center,Maine,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0VFS3kOD-w7HqqtjLNgMRECXMZ7Fa6s3yeRfkQdTQRUSE5M7W3Z-wlC6A_aem_Aagr2bpcPt49gmdect991j1awi1crdAkTr4h41-t1H0wmhxxilkZInTv8yJXSls-drZNzsbrSu7L4MzfiZNWl3nWbLjZFTucSZSqpk8tZkBPGIPOZuGpF-TL7zyAtV3tfeE,Round Rock,Texas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,13,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1VnxOjZcM916JmOQYCbfsz4wvr7UQfj3xNA0LFImorZ7O7mOvLFr6jNxQ_aem_AShzbfwZ2_exU3HBJWXu-Eygude1taQqjvL_cj4b5x1EMkB41ddefg5ZPpx5lCAj0nK8o3_gBF-PvWSTOhpyiRpMKnSa8GOs1WRwj1xCXQe0uxcuO-MTdUQiNYKAz7FWf_0,Sparta,Tennessee,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,289,Facebook,Mobile,8,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR01Efm0GoT8AE1Mf-1pCOZ0pWydVq3ucJKJccbt9gydn6QE8EXuAJzRBEU,Chicago,Illinois,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,275,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Houston,Texas,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11-23,343,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR34-ClB-busHagePA-4GrdJvACnGB9UNFklKBtoHYIJuvoFu98Z_TUH6Rk,,,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2xWJQoaOUbJEhJ3Sj-s9AB600KhmogRtjbv8s5L6us_JxNawkGqBqxrPM_aem_AYXXfGFF26ejsYTmf73twoiH-WSPNEub7q8JieYTfoUtqwz4LNvGpluTmV-KFtZki5ltPWUIti17pmYM9_nN365HmJLT6M47Phy7E7zc6dxkNJi3EH6luHT2MwdWFGHzCak,Wasilla,Alaska,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1MlEZw_CUOeIncz3iWMv7ubDP-Z6uDX6NzG7AFK1CyKzjEyWouUBxaRXY_aem_AYWp_QHvuZ87Xo0QA-wD9pcbjBShHpDvs8Ots-ZfODt4bWo58NMn6AOcZONyIonkz4yId7RC2c5daVsvDYbCUNxtGFuUHa2gwTbxvZL_d3HjIEF7P-kdDN7EwVnxxcgmLsY,The Bronx,New York,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,344,Facebook,Mobile,8,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1JsZEJ7v1FbgLwd8QS8ZlctJke9d6-wSYqhs9h3MWHoER_pUkR5bzF3tU,Tacoma,Washington,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,345,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR28buV9ArTLaHJy-gVdds5a4k6tZNUjZmXRza3OCqvj_D5EPsxV9Uk37w4,Spartanburg,South Carolina,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,344,Facebook,Mobile,11,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0yACS5wxEkudzMIvggUqSRIETa0LZR8hJliu1dZDDNgho8wo0YMXK3-Xg,South Elgin,Illinois,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,344,Facebook,Mobile,11,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1k0VVTUBbsPuQdpWpwLOZQvKf7Qvhew5Fu9uY-9BVqVDXFUlv_t8xDfGI,Detroit,Michigan,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,96,Chrome,Desktop,10,Windows,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3I_-pU4AWgFmV6EgxpjuH1z8QeBAaxVQVSfh4vLHgbsKhMDs4q3t2eglg,Center Ossipee,New Hampshire,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,68,HeadlessChrome,Desktop,,Fedora,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11-23,345,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0e7QLOn4SE2xGi02WipwVp3R4SKbJeAG4VyHOFU5S6UmeDeExA3y0f9t0,,Texas,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,66,Chrome Mobile,Mobile,6,Android,,,Homepage,https://thebeardroller.com/,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11-23,299,Facebook,Mobile,9,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3RVukCsUmbx-Ll9ShAp4mjAMqccL6CiM6HHmwb6VenKwacFqImvo1IP5g,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,,North Carolina,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-11-23,310,Facebook,Mobile,9,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1DtB6QpjdG6hGt5RQRggK-scHSDkA-lXa9-bxwdSW3ZzXanXqDY1BEQ1Q,Stockton,California,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,318,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2ea5N-_ONkSe39Kf1Lfg4cKfFkHF4t0svn2FMETRh1FpYzsdauqpIP24w,McKinney,Texas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,345,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3uR8arqI8hB_qSZi34bC1s90gD5xXF3q6c7IRDiXxg0r-ovbgwYZBGkdo,Houma,Louisiana,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Mobile,Alabama,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11-23,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,OEsmo,Stockholm County,Sweden,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-11-23,345,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1CbmxoGsqvRJEycZ9NGQe0c3amIiQruYliWMCDAo_ukjlGkurbj0Q2-BA,Indianapolis,Indiana,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,345,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1ACcyROgw1D2djaIrQIc4TaZf2s_em4zn8EkP8LRCIKjKHwxbjtqSRuEs,Vidalia,Louisiana,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,345,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3GOzLH8Ie2PQiFXH0aTRIRc1TOaByNCmQRtqXjKJzbtlKk_OY9z_5Z2iQ,Littleton,Colorado,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR22d7lyarqUowXyB8Qomjim12DDRJfwz81mmATRo9gFJz_bzMLlMk8aw9k_aem_AShZnQlgYBF8tC1XLczYV3cJq-xwONYWHmO_RqRFARhZNsiVbEDOarJcK4I4b5CnbVLT_ISscBLMZp-43ibTPMD2PTtaMiCNN9rqdNJ6zuLopvtDLhVnNSCgGuPEEWsB-m4,Brandon,Florida,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3fMJ-dHpJvOXS41HoRTTLoWrxU_ye0rkiivdKGO7iZKAoYgybd6t2cd-g_aem_AagT77hyfNz3pmgqxu30nzhfaB6MGgHAfRsSsQ5EUj3pTJAxQsZawKbPZmaD5U1N5vM2_cKaNT5VUNVzmY_Zw6vY532FClfUw4NaXlkPrC4ERRQLbNjA5M8nKhHKKCPzYbQ,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-23,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2HTPkz338TKEhvHOHOg5NSdVrrVkkin_RoVmg7UkDmAM3SEO0DGDEpD2w_aem_AahJLWg7ixPBH-FNmmc9qCNHHAbRV6HOkg9m-yQiFFyc7_x0w3RQREcVtSjcRqGB-G4HU2rTdyqdLuCKvp_uiFKXyXaMcB-yct0GN_MQaXJKFOUehE_Zsy2DIP6QSIvAT34,South Point,Ohio,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,345,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR20IIIJ_n651ozqUcuIMTvnq0tm0v4nZAmPpDTBtHk2nKyzJDNYFAwnANQ,,Connecticut,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,345,Facebook,Mobile,12,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0uHiI3FGkvqoQdlK71zUO6ftgcMkZjMHfIIlEhpPpYD7B3J55OkU7sgug,Sandy,Utah,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3JDPVHJMtoEr5atyy9vHrNyStebbN9pncJgEikXrgTeV4OM1UXdd6D6tE_aem_AUCzFqevTZXYMYUP6Xe4-PlJcxhPAX5v038hsZUEOApL7PHSNYiybVm_tDOp8ckiyfq-nUgLVfk3vs-6x7OfDX-7ZjHWWGn6RnMi6cC9Ny7CIj8oPANO6mNq4VncCxuZj7g,Opp,Alabama,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1oSyGVVSbmxKSCpu-Epv-zm4bQ6cA0rid80GaFmePJR0sOq-_biek1I-k_aem_AZRalgf8OezB4sf0vA9SbRIc7_ix1pB0MFAftK2Hwzucdwj-W6IgNq9-Fls1Nq-NKNsKcKMiCnEEcbIW2OVRa0cQBpOH_DUa_BcA_AFoV_nOtd79ZJ_OU_wZrZqq0e0VvV8,Halethorpe,Maryland,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3WgBjIuCtIHdAQoI68wLnSyXGVpwXNE0RKLmR-UQSdnw5u2VKnZccgdv4_aem_AUBx3UzRCe5oaVRcxq0abm-EstoAShiwZXJ6d9uGOal8WTbJvJoac0VpQpOl5vb0nEU04xFENbvjOXZAa4hj2jsnaSCHIHo9x_Wp80c1vXfk2GMDHHDMv06whEh8aXhiWVk,Federal Way,Washington,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,96,Chrome Mobile iOS,Mobile,15,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/710c92f3a428177d1006d1004455d66c,Hyattsville,Maryland,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,1
2021-11-24,96,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1ZstBCE_If9Q0TjvvRISYOHNagmX-DpPuQn49rS28rmFI4RKJY20ruJ6A,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,96,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Matawan,New Jersey,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-11-24,96,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,San Miguel de Allende,Guanajuato,Mexico,,,,Direct,,,1,0,0,0,0,37s,0,2,1
2021-11-24,300,Facebook,Mobile,11,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0jR8Wx83_O8pTHLfg-s7MABVLSfp5vByXnk6_OANFXfEqLrGpKmExuRoM,El Paso,Texas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,301,Facebook,Mobile,6,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR13ucqhg4M87G14Jjba9lO4_lw7XkwSjKXLHovdoA2jK74uHt5wqauB8qE,Little Rock,Arkansas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,,North Carolina,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11-24,96,Chrome Mobile iOS,Mobile,15,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/710c92f3a428177d1006d1004455d66c,Midlothian,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0YWYt4z8PsyuY3CUhuHSO1lxs4f3HvbByiLPiUNNLXCf5IWpeKs_33RgI_aem_AUATMZWwg8qQ9Iy_VTMH6rKnh7eE3YTC6t9luJbo9k1er9-q75Cey1OK2KJoAoleHZUwyQ4IR0YRMtIoCqgJFpDNXePY7HbPGXJyMSR_w5xaV2sZx6Yp_iKZuhaS8tyA_O0,Grinnell,Iowa,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0UwsFzEAlPtUrXqojyrw5C71QLuyqchxNF4jCMjbFKLMXWEdWPEmQNhuQ_aem_AZEJhDdeSmvrtI-eQOtnqMX04GbANTp3NypE2Hu5TFYPJOFLC9XzUjiHhVGNvFNziR8h00MIV7-GdzwD6L4J64Y937ZhIfy-NHX5Wu5nB4tPb3_78gCkBu7TohiP9IxKg7A,Auburn,Washington,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3TNoPgNcfPmbXCgPJuqSS_yJceDPEoq4BGfBR3HAGhKL8oHU3I8GI88bc_aem_AQjsgJPylf4E4ZdOoY_9eogPXUNLGuqsSEc8--V0NZj8K--hKi7ceEUhi2zybugs4gCMOox57GsNJR3z89CqSuAdeWtVb8mMcEJLwHTUQanAkp3tZmX0j6yFgMU3S5e62kg,Appleton,Wisconsin,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2EnClcyf0ZauXWg9QzbXHW1INXYmfw0AQH6TMba7hdRCRCy1IElZ3yHRI_aem_AUD7fQaxmFKJQQ7yqf_Lc5Fqp50IPtIrjUP-jtWDtk1gDVJjvcwLn5_KqXTza2wwrrehWGlqFVBhBnQwcy6QXuWDIs5eQr32BH1kTKuOD843nVdippdEs1XWJ0gp94OrIzc,Overland Park,Kansas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1BS7n7Cjgwq3tI7mglJKwg3D9MPdEic_LancpB8-6cAbBS4Wyibp6mhIg_aem_AUAvoJyBXYehMRcgn2dxVrzPSPkze5e3tpygUShl1PqR1j3zDYi3tUHjfrv-4mTikHxfqAUiU4pTKaPW2p3RQMMelURu9w8ZG-8FKXkABokjTiVI1m07WPPuMUJ-jmv62DA,Richmond,Virginia,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2sX5VCErXb1wJQsYe4Lm5m43ziexFFGb62GNDzrbsEqR3xSrc9dEptl_U_aem_AZGIOynaSonh-MFRP_QaGCMN7xKarRLcEVNzusSTlfVF6Cj4QR84NqJm7lgKN1aK2PHmBBOZGTUSKp_r6R0Ph7Bv7JIGHeeSfk0MmejA9cNnEOgcAf75EUIsADSKndkBb4I,Massillon,Ohio,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,27s,0,2,1
2021-11-24,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2vl4nMb545-XKXmpNTgPvNvnqVhb_zo7EyfrPgdQ2MToUH2FzjVgbTAr0_aem_AUDmdLEutLh4WV0aj2s4GH1n94YEEiO5z7zmeNfIsx8jqZ8QKfAFVSfK2BxaJi-AUakTH2WtrJzvIi0ZBdSjmmergbhuNzTRZaaT9LUDbI3tHrQNxmuAQ5qDg-UhNz7912M,North Garden,Virginia,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3JvNhNyAmJKT6BDlYQagcKyIPWzRLE3RVFni3ZkuVxvCwB9F-VsLSOi1k_aem_AWy9rCRxl7gwCVX3Wa_xQ7iEi1mC1m5PO0qLY_bk88eSRZ3rXsLMd7-KvPcO9luET1L5sz4CiJ86y7nQItdnznq3UI7sD4VhLtbDeTQ-ZPLY4fLCq5ZTyN0omv12grwM0so,Louisville,Kentucky,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0lzVWHYlPoDtjOSwmnZnQ9M6EgxpB5geSYiCta1UWyS-yCkQE2LA7Y8Eo_aem_AUAMwKNhOV-b8UOJtRLkfRBeZWmK3KpwpZQulgNhOsuVDa5CsK7kPg9G7kPqRW88K_dg9wBa6mAzdjyQctOfERhHvbLbOrX9yk-m310i4LSQPGLajDMN-QLehg9F63vDCB4,Bellaire,Michigan,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0qPc7-IX4qQuR4EPQCz-PPBWLd3z0f-yrnFrQ8eVd35iReiMdv3fAbD9A_aem_AUD3WI_7ejfOM_ZQ5pWxHebGkZFVcAY57NoqKkHcMXU5rDvqauGUacPqlYqyY2YD8jjTwPZZU0yL3RSG5ghH34nUUU8NJeNMfNPe2jLQ-HRAEptimjKAnEQo_jf8sNfzwQ4,Great Falls,Montana,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11-24,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3D8NYmcIJwDOQ6MEwyYju5q367QNILBon4Hze-Y_D_G3HKu3qrnyDE93U_aem_AZHDoHEEEY00xC3834BinJ6rbQWR24MUGl8iL9CRlN60Sn1fpWv6uegiBnHrbRW8-VuTGxknxVYf_k9HlHkF9k1qJsvVX0NL-Qg4cY3rReQ4SCtXlqXGq_PpsV1x5gE7oQ4,Webster City,Iowa,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
