month,ua_browser_version,ua_browser,ua_form_factor,ua_os_version,ua_os,page_path,page_resource_id,page_type,page_url,location_city,location_region,location_country,referrer_host,referrer_name,referrer_path,referrer_source,referrer_terms,referrer_url,total_sessions,total_carts,total_checkouts,total_orders_placed,total_conversion,avg_duration,total_bounce_rate,total_pageviews,total_visitors
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Motherwell,Scotland,United Kingdom,r.search.yahoo.com,Yahoo!,,Search,,r.search.yahoo.com,1,0,0,0,0,11s,0,2,1
2020-04,81,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Saraland,Alabama,United States,search.yahoo.com,Yahoo!,,Search,,search.yahoo.com,1,0,0,0,0,1m1s,0,2,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Mexico City,Mexico City,Mexico,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Manchester,England,United Kingdom,www.google.co.uk,Google,,Search,,www.google.co.uk,1,0,0,0,0,44s,0,4,1
2020-04,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Dallas,Texas,United States,www.bing.com,Bing,/search,Search,micro needle beard roller,www.bing.com/search?q=micro%20needle%20beard%20roller&qs=n&form=QBRE&sp=-1&pq=micro%20needle%20beard%20rol&sc=2-22&sk=&cvid=F2F09788E5A4473BAA09EF3700338C36,1,0,0,0,0,15s,0,3,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Chula Vista,California,United States,r.search.yahoo.com,Yahoo!,/_ylt=AwrgDdoPBqFemhsA3jJx.9w4;_ylu=X3oDMTByb2lvbXVuBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1587639952/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=.RQFzZvR5GK0EiXx3MWB.E1x4SQ-,Search,,r.search.yahoo.com/_ylt=AwrgDdoPBqFemhsA3jJx.9w4;_ylu=X3oDMTByb2lvbXVuBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1587639952/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=.RQFzZvR5GK0EiXx3MWB.E1x4SQ-,1,0,0,0,0,0s,1,1,1
2020-04,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Suleja,Niger State,Nigeria,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Sucy-en-Brie,Île-de-France,France,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,64,Chrome,Desktop,,Linux,/account/login,,Customer Account,https://thebeardroller.com/account/login,Boardman,Oregon,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2020-04,134,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Dublin,Leinster,Ireland,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,48s,0,2,1
2020-04,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Minneapolis,Minnesota,United States,oceanhero.today,,/web,Unknown,,oceanhero.today/web?q=beard+roller,1,0,0,0,0,1m8s,0,2,1
2020-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Sudbury,England,United Kingdom,,,,Direct,,,1,0,0,0,0,11s,0,2,1
2020-04,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/,,,France,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2020-04,81,Chrome Mobile,Mobile,8,Android,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/b86c27c036e27dc2e80020022c513966,Winnipeg,Manitoba,Canada,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Ilminster,England,United Kingdom,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=EDGTCT&qs=AS&cvid=0c270900ce36457fa28a37b3361e2c1d&refig=6bbcf31412f2455f9c5199a2eeda0972&cc=GB&setlang=en-US&plvar=0&PC=LCTS,1,0,0,0,0,0s,1,1,1
2020-04,81,Chrome Mobile iOS,Mobile,13,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/d36c43fe58c5ea26545ea33c6a3556e1,Dallas,Texas,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,,,Poland,no.search.yahoo.com,Yahoo!,,Search,,no.search.yahoo.com,1,0,0,0,0,22s,0,3,1
2020-04,136,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,New York,New York,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,74,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,136,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Dublin,Leinster,Ireland,,,,Direct,,,1,0,0,0,0,30s,0,3,1
2020-04,80,Chrome,Desktop,10,Windows,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/14bc073ccc8ccf77f490f603bf3c20cd,North Versailles,Pennsylvania,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,136,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,,,United Kingdom,,,,Direct,,,1,0,0,0,0,14s,0,2,1
2020-04,138,Instagram,Mobile,7,Android,,,Homepage,https://thebeardroller.com/,Aarhus,Central Jutland,Denmark,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,43s,0,3,1
2020-04,136,Instagram,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,La Roche-sur-Yon,Pays de la Loire,France,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-04,80,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Dallas,Texas,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2020-04,75,Firefox,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Brampton,Ontario,Canada,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,1m25s,0,6,1
2020-04,104,Instagram,Mobile,8,Android,,,Homepage,https://thebeardroller.com/,Mexico City,Mexico City,Mexico,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-04,75,Firefox,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,,,France,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,0,0,0,0,0s,1,1,1
2020-04,80,Chrome Mobile,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Newcastle upon Tyne,England,United Kingdom,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,,,United Kingdom,r.search.yahoo.com,Yahoo!,/_ylt=AwrJQ560wple.ncAQgN0g81Q;_ylu=X3oDMTByaW11dnNvBGNvbG8DaXIyBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1587163957/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=WK5UJ29g1KWPw5HZaMfRjXRTNF8-,Search,,r.search.yahoo.com/_ylt=AwrJQ560wple.ncAQgN0g81Q;_ylu=X3oDMTByaW11dnNvBGNvbG8DaXIyBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1587163957/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=WK5UJ29g1KWPw5HZaMfRjXRTNF8-,1,0,0,0,0,18s,0,3,1
2020-04,138,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Spring Grove,Illinois,United States,,,,Direct,,,1,0,1,1,1,7m57s,0,13,1
2020-04,135,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,London,England,United Kingdom,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-04,80,Chrome Mobile,Mobile,10,Android,/checkouts,,Checkout,https://thebeardroller.com/9854287950/checkouts/aee0a83bfb6249b5d1213dd6b263ba57,Penticton,British Columbia,Canada,thebeardroller.com,,/products/the-beard-roller,Direct,,thebeardroller.com/products/the-beard-roller,1,0,0,0,0,0s,1,1,1
2020-04,135,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Northampton,Massachusetts,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Kanpur,Uttar Pradesh,India,,,,Direct,,,1,0,0,0,0,25s,0,3,1
2020-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Scarborough,Ontario,Canada,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,80,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/,Vaennaes,Västerbotten,Sweden,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2020-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Brampton,Ontario,Canada,,,,Direct,,,1,0,0,0,0,41s,0,3,1
2020-04,138,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Dunnellon,Florida,United States,,,,Direct,,,1,0,0,0,0,48s,0,2,1
2020-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Ruislip,England,United Kingdom,,,,Direct,,,1,0,0,0,0,9s,0,2,1
2020-04,80,HeadlessChrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,Columbus,Ohio,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2020-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,New York,New York,United States,,,,Direct,,,1,1,0,0,0,4m28s,0,4,1
2020-04,70,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Montreal,Quebec,Canada,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Harrow,England,United Kingdom,,,,Direct,,,1,0,0,0,0,57s,0,2,1
2020-04,68,HeadlessChrome,Desktop,,Fedora,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,130,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Mentor,Ohio,United States,,,,Direct,,,1,0,0,0,0,49s,0,2,1
2020-04,138,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Los Angeles,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,11,Samsung Internet,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Chicago,Illinois,United States,www.google.com,Google,,Search,,www.google.com,1,1,1,1,1,4m26s,0,9,1
2020-04,137,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Los Angeles,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Surrey,British Columbia,Canada,,,,Direct,,,1,0,0,0,0,29s,0,4,1
2020-04,79,Chrome Mobile,Mobile,9,Android,/checkouts,,Checkout,https://thebeardroller.com/9854287950/checkouts/270c0ba3e46994aad6f63cd253055ca7?utm_campaign=shopify_cart_reminder&utm_medium=email&utm_source=abandoned_cart,Randfontein,Gauteng,South Africa,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,13,Safari,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Sheffield,England,United Kingdom,uk.search.yahoo.com,Yahoo!,,Search,,uk.search.yahoo.com,1,0,0,0,0,0s,1,1,1
2020-04,137,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Mississauga,Ontario,Canada,,,,Direct,,,2,0,0,0,0,3.5s,0.5,3,2
2020-04,13,Mobile Safari,Mobile,13,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/13e20d6630d6be5e0d5775c5f9ea25cb,Dallas,Texas,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,138,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Oxford,England,United Kingdom,,,,Direct,,,1,0,0,0,0,30s,0,3,1
2020-04,13,Mobile Safari,Mobile,13,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/75eeec4858ec5cfeea664dcdf2fe0f9e,Spring Grove,Illinois,United States,,,,Direct,,,1,0,0,0,0,17m1s,0,2,1
2020-04,137,Instagram,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Madrid,Madrid,Spain,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,1,0,0,3m54s,0,8,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Houston,Texas,United States,r.search.yahoo.com,Yahoo!,/_ylt=AwrJ6yhg1pxetkwAEhZx.9w4;_ylu=X3oDMTByOHZyb21tBGNvbG8DYmYxBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1587365600/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=X_dzelC7458mYG1bqPOez9q2o_M-,Search,,r.search.yahoo.com/_ylt=AwrJ6yhg1pxetkwAEhZx.9w4;_ylu=X3oDMTByOHZyb21tBGNvbG8DYmYxBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1587365600/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=X_dzelC7458mYG1bqPOez9q2o_M-,1,0,0,0,0,0s,1,1,1
2020-04,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Las Cruces,New Mexico,United States,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=EDNTHT&mkt=en-us&httpsmsn=1&msnews=1&rec_search=1&plvar=0&refig=48ea8d21d94f40088674550f8b8b8c52&sp=-1&pq=beard+roller&sc=8-12&qs=n&sk=&cvid=48ea8d21d94f40088674550f8b8b8c52,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Paris,Île-de-France,France,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,0,0,0,0,0s,1,1,1
2020-04,131,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Hamburg,Hamburg,Germany,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Fort Worth,Texas,United States,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,0s,1,1,1
2020-04,138,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Wolverhampton,England,United Kingdom,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Lowestoft,England,United Kingdom,r.search.yahoo.com,Yahoo!,/_ylt=AwrP4o2DQZ9e8XYASW90g81Q;_ylu=X3oDMTByaW11dnNvBGNvbG8DaXIyBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1587524100/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=lakN1CDPymV_3D7Gyty6wh1T6FM-,Search,,r.search.yahoo.com/_ylt=AwrP4o2DQZ9e8XYASW90g81Q;_ylu=X3oDMTByaW11dnNvBGNvbG8DaXIyBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1587524100/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=lakN1CDPymV_3D7Gyty6wh1T6FM-,2,0,0,0,0,0s,1,2,1
2020-04,81,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Darlington,England,United Kingdom,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Stockholm,Stockholm,Sweden,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2020-04,137,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,,,United Kingdom,,,,Direct,,,2,0,0,0,0,0s,1,2,1
2020-04,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Oxford,England,United Kingdom,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=EDGTCT&qs=PF&cvid=0eecf8bdffce488fbf7d6fd4ea38854b&refig=796bc9d2d0a9497195c80af60a051ef9&cc=GB&setlang=en-GB&plvar=0&PC=ACTS,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Madrid,Madrid,Spain,,,,Direct,,,1,1,1,0,0,1m48s,0,5,1
2020-04,139,Instagram,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Bradford,England,United Kingdom,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,1,1,1,2m32s,0,8,1
2020-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Chula Vista,California,United States,r.search.yahoo.com,Yahoo!,/_ylt=Awr9Dtj3Kqpej34ADD9x.9w4;_ylu=X3oDMTByb2lvbXVuBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1588239224/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=4C8jdxwteBPcCSCwoBB1B8kQI1U-,Search,,r.search.yahoo.com/_ylt=Awr9Dtj3Kqpej34ADD9x.9w4;_ylu=X3oDMTByb2lvbXVuBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1588239224/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=4C8jdxwteBPcCSCwoBB1B8kQI1U-,1,0,0,0,0,25s,0,3,1
2020-04,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Wilmington,Delaware,United States,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=EDGEAR&qs=AS&cvid=f217305b855544d5953b994615d259ae&cc=US&setlang=en-US&plvar=0,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,/checkouts,,Checkout,https://thebeardroller.com/9854287950/checkouts/ad73d88f26ce4b0aaeb48e24b0a01e15?previous_step=contact_information&step=shipping_method,Madrid,Madrid,Spain,thebeardroller.com,,,Direct,,thebeardroller.com,3,0,0,0,0,3m47s,0.66666,4,1
2020-04,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Runcorn,England,United Kingdom,www.bing.com,Bing,/search,Search,thebeard roller,www.bing.com/search?q=thebeard+roller&form=EDGTCT&qs=PF&cvid=24a0410686f54292842559b2b62a4cfa&refig=a02415e32a88456f87ca864762be23c2&cc=GB&setlang=en-GB&elv=AQj93OAhDTi*HzTv1paQdnh3HCWXDXHG%21CsXDeLcC4KQOTHxQh*JuwkhzzTOtgxmKQ2Lv8O5CNqZ8UNnfQ6IWUpFV5PEz0F38QADu19kdNUv&plvar=0,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Chula Vista,California,United States,,,,Direct,,,1,0,0,0,0,9m0s,0,3,1
2020-04,64,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,13,Mobile Safari,Mobile,13,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Sucy-en-Brie,Île-de-France,France,www.qwant.com,,,Unknown,,www.qwant.com,1,0,0,0,0,0s,1,1,1
2020-04,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Langhus,Akershus,Norway,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,11s,0,2,1
2020-04,17,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Bradford,England,United Kingdom,www.bing.com,Bing,/search,Search,what to clean beard roller with,www.bing.com/search?q=what+to+clean+beard+roller+with&qs=n&form=QBRE&sp=-1&pq=what+to+clean+beard+roller+&sc=0-27&sk=&cvid=9DCE0AB036D1439BA6D8A759D2C30A8A,1,0,0,0,0,0s,1,1,1
2020-04,64,Chrome,Desktop,,Linux,/pages/privacy-policy,27111686222,Custom Page,https://thebeardroller.com/pages/privacy-policy,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,134,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Benavente,Santarém,Portugal,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,18s,0,3,1
2020-04,12,Safari,Desktop,10,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Markham,Ontario,Canada,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,1,1,1,17m49s,0,8,1
2020-04,23,Chrome,Desktop,10,Windows,/checkouts,,Checkout,https://thebeardroller.com/9854287950/checkouts/270c0ba3e46994aad6f63cd253055ca7?utm_campaign=shopify_cart_reminder&utm_medium=email&utm_source=abandoned_cart,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,64,Chrome,Desktop,,Linux,/pages/return-refund-policy,27111718990,Custom Page,https://thebeardroller.com/pages/return-refund-policy,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Los Angeles,California,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,1
2020-04,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Neasden,England,United Kingdom,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&qs=n&form=QBRE&sp=-1&ghc=2&pq=beard+roll&sc=8-10&sk=&cvid=6991C4FAC1AF4583B027E70D63538ADB,1,0,0,0,0,0s,1,1,1
2020-04,74,Firefox,Desktop,7,Windows,,,Homepage,https://thebeardroller.com/,Ballston Spa,New York,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,3m14s,0,2,1
2020-04,79,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Oslo,Oslo County,Norway,www.google.com,Google,,Search,,www.google.com,1,1,0,0,0,1m1s,0,8,1
2020-04,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Garland,Texas,United States,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=EDNTHT&mkt=en-us&httpsmsn=1&msnews=1&rec_search=1&plvar=0&refig=a5af476f87d042e09238d35c7446a222&sp=5&qs=AS&pq=beard+r&sk=PRES1AS4&sc=8-7&cvid=a5af476f87d042e09238d35c7446a222&cc=US&setlang=en-US,1,0,0,0,0,20s,0,4,1
2020-04,138,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Palm Coast,Florida,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04,81,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Sheffield,England,United Kingdom,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,19s,0,3,1
2020-04,75,Firefox,Desktop,8,Windows,,,Homepage,https://thebeardroller.com/,Villeneuve-Saint-Georges,Île-de-France,France,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,2,0,0,0,0,9m30.5s,0,10,1
2020-05,81,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Nantes,Pays de la Loire,France,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,0s,1,1,1
2020-05,64,Chrome,Desktop,,Linux,/products/test,,Product,https://thebeardroller.com/products/test,Boardman,Oregon,United States,,,,Direct,,,4,0,0,0,0,0s,1,4,4
2020-05,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,,,United Kingdom,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=APIPH1&PC=APPL,1,0,0,0,0,1m9s,0,3,1
2020-05,64,Chrome,Desktop,,Linux,/pages/privacy-policy,27111686222,Custom Page,https://thebeardroller.com/pages/privacy-policy,Boardman,Oregon,United States,,,,Direct,,,3,0,0,0,0,0s,1,3,3
2020-05,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Watford,England,United Kingdom,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=APIPH1&PC=APPL,1,0,0,0,0,10m56s,0,3,1
2020-05,64,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,5,0,0,0,0,0s,1,5,5
2020-05,13,Mobile Safari,Mobile,13,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Cincinnati,Ohio,United States,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,0,0,0,0s,1,1,1
2020-05,64,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,12,0,0,0,0,0s,1,12,12
2020-05,13,Mobile Safari,Mobile,13,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Denver,Colorado,United States,,,,Direct,,,2,0,0,0,0,6m50.5s,0.5,3,1
2020-05,77,HeadlessChrome,Desktop,,Linux,,,Homepage,https://qubl0vxgfzb3onbobrdtuvd95kw8lkv-9854287950.shopifypreview.com/,,,,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2020-05,13,Mobile Safari,Mobile,13,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?list_generator=order_line_item&user_id=18013716&utm_source=shop_app&context=order_first_order_summary_line_item,Philadelphia,Pennsylvania,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-05,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/,Goodyear,Arizona,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,1
2020-05,13,Mobile Safari,Mobile,13,iOS,/pages/contact-us,27111784526,Custom Page,https://thebeardroller.com/pages/contact-us?contact_posted=true,Fort Worth,Texas,United States,thebeardroller.com,,/challenge,Direct,,thebeardroller.com/challenge,1,0,0,0,0,0s,1,1,1
2020-05,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/,,,Finland,builtwith.com,,,Unknown,,builtwith.com,1,0,0,0,0,0s,1,1,1
2020-05,13,Mobile Safari,Mobile,13,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/75eeec4858ec5cfeea664dcdf2fe0f9e,Philadelphia,Pennsylvania,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,1
2020-05,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/,,,France,,,,Direct,,,1,0,0,0,0,0s,1,1,1
